LOC_ID                          CLUSTER             P_VALUE             RECURR_INT          CLU_OBS             CLU_EXP             CLU_ODE             CLU_RR              CLU_POP             LOC_OBS             LOC_EXP             LOC_ODE             LOC_RR              LOC_POP             LOC_LAT             LOC_LONG            GINI_CLUST
20027                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       3                   8.81                0.34                0.34                960240.00           39.349488           -97.165181          F 
19145                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       7                   16.64               0.42                0.42                1812840.00          40.739317           -95.149781          F 
29005                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1                   5.66                0.18                0.18                617160.00           40.432387           -95.429706          F 
8087                            4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       377                 32.01               11.78               11.78               3488160.00          40.262798           -103.809330         F 
20167                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   7.55                0                   0                   822720.00           38.914628           -98.762543          F 
19077                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       36                  11.77               3.06                3.06                1282680.00          41.683790           -94.501110          F 
19109                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       7                   16.31               0.43                0.43                1777560.00          43.204055           -94.206918          F 
19091                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       5                   10.53               0.48                0.48                1146960.00          42.776443           -94.207225          F 
27051                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       2                   6.58                0.30                0.30                716640.00           45.934248           -96.011396          F 
38041                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   2.75                0                   0                   299880.00           46.433751           -102.463242         F 
20143                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1                   6.28                0.16                0.16                684480.00           39.132374           -97.650203          F 
31147                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1                   8.66                0.12                0.12                943800.00           40.124741           -95.717550          F 
27067                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       423                 47.57               8.89                8.89                5183880.00          45.152606           -95.005864          F 
27121                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       6                   12.39               0.48                0.48                1349880.00          45.586067           -95.444512          F 
19187                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       17                  39.54               0.43                0.43                4308480.00          42.428535           -94.179874          F 
38043                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   2.73                0                   0                   297600.00           46.978301           -99.775079          F 
20109                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   3.08                0                   0                   335280.00           38.917358           -101.148475         F 
38015                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       55                  105.30              0.52                0.52                11475120.00         46.978474           -100.464521         F 
38093                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       14                  22.80               0.61                0.61                2484480.00          46.979625           -98.956373          F 
20131                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       8                   11.27               0.71                0.71                1227720.00          39.783454           -96.013921          F 
19003                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       2                   3.97                0.50                0.50                432240.00           41.029036           -94.699326          F 
27167                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       2                   6.84                0.29                0.29                744840.00           46.357215           -96.468438          F 
8063                            4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       9                   7.82                1.15                1.15                851640.00           39.304978           -102.602220         F 
19001                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       5                   7.88                0.63                0.63                858240.00           41.330756           -94.471059          F 
8123                            4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1101                357.33              3.08                3.08                38939040.00         40.554994           -104.392962         F 
38003                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1                   11.47               0.087               0.087               1249800.00          46.935796           -98.066060          F 
38011                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   3.33                0                   0                   362880.00           46.112854           -103.520334         F 
27103                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       36                  37.74               0.95                0.95                4112880.00          44.352911           -94.247104          F 
20161                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       26                  81.74               0.32                0.32                8907840.00          39.289357           -96.734200          F 
56009                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       8                   15.22               0.53                0.53                1658640.00          42.972723           -105.508185         F 
20199                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   1.67                0                   0                   182160.00           38.916861           -101.763888         F 
27013                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       72                  74.50               0.97                0.97                8118360.00          44.035542           -94.066998          F 
27043                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       15                  15.03               1.00                1.00                1638360.00          43.673815           -93.947875          F 
19173                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       3                   6.74                0.45                0.45                734520.00           40.737106           -94.697786          F 
27143                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       10                  16.37               0.61                0.61                1783800.00          44.579659           -94.231649          F 
27041                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       22                  42.00               0.52                0.52                4576920.00          45.933485           -95.453355          F 
20149                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       16                  26.85               0.60                0.60                2925960.00          39.379257           -96.345647          F 
20053                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       2                   6.72                0.30                0.30                732240.00           38.696777           -98.204628          F 
19015                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       43                  28.89               1.49                1.49                3148080.00          42.036571           -93.931400          F 
30011                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   1.38                0                   0                   150240.00           45.519797           -104.539554         F 
27093                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       37                  25.57               1.45                1.45                2786640.00          45.123289           -94.528395          F 
20013                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       5                   10.53               0.47                0.47                1147680.00          39.826526           -95.564217          F 
19049                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       743                 102.91              7.22                7.22                11214360.00         41.685604           -94.041276          F 
29087                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   4.85                0                   0                   528360.00           40.097992           -95.216389          F 
20165                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   3.34                0                   0                   364320.00           38.522753           -99.308640          F 
27085                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       16                  39.52               0.40                0.40                4307160.00          44.823677           -94.272870          F 
19081                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       4                   11.71               0.34                0.34                1275600.00          43.081785           -93.734549          F 
20169                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       7                   59.71               0.12                0.12                6506880.00          38.783692           -97.651852          F 
19197                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       44                  13.83               3.18                3.18                1507440.00          42.733054           -93.735151          F 
38065                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   2.16                0                   0                   235080.00           47.115305           -101.340616         F 
19189                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       6                   11.40               0.53                0.53                1242480.00          43.377512           -93.734073          F 
29147                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       5                   24.33               0.21                0.21                2651040.00          40.360798           -94.881330          F 
20135                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1                   3.03                0.33                0.33                330000.00           38.479742           -99.915473          F 
38017                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1003                200.33              5.01                5.01                21830788.00         46.932017           -97.244472          F 
20101                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1                   1.69                0.59                0.59                184200.00           38.481194           -100.466075         F 
56005                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       13                  51.03               0.25                0.25                5560920.00          44.248861           -105.547440         F 
38089                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       21                  34.68               0.61                0.61                3778680.00          46.808512           -102.657633         F 
19079                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       10                  16.27               0.61                0.61                1772760.00          42.383824           -93.701977          F 
38087                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   0.83                0                   0                   90000.00            46.447377           -103.460155         F 
20041                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1                   20.33               0.049               0.049               2215920.00          38.866010           -97.155324          F 
20009                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       22                  28.39               0.77                0.77                3093480.00          38.478897           -98.756367          F 
19175                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       4                   13.48               0.30                0.30                1468920.00          41.027728           -94.242348          F 
20061                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       6                   34.87               0.17                0.17                3800400.00          38.998711           -96.757718          F 
20171                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       13                  5.31                2.45                2.45                578760.00           38.482221           -100.906654         F 
19121                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       17                  17.99               0.94                0.94                1960560.00          41.330819           -94.015546          F 
27145                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1811                177.37              10.21               10.22               19329016.00         45.551926           -94.610782          F 
27111                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       45                  64.69               0.70                0.70                7049520.00          46.408469           -95.708353          F 
20085                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       32                  14.50               2.21                2.21                1580520.00          39.416734           -95.793568          F 
20203                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1                   2.33                0.43                0.43                254280.00           38.481783           -101.347151         F 
27079                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       14                  31.81               0.44                0.44                3466440.00          44.371366           -93.728447          F 
8001                            4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1704                569.78              2.99                2.99                62090432.00         39.874321           -104.336258         F 
27161                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       19                  20.50               0.93                0.93                2233440.00          44.022111           -93.587200          F 
8017                            4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       6                   2.02                2.98                2.98                219720.00           38.827774           -102.603256         F 
19159                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1                   5.39                0.19                0.19                587280.00           40.735189           -94.243685          F 
56001                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       4                   42.81               0.093               0.093               4665600.00          41.654987           -105.723541         F 
38031                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   3.53                0                   0                   385200.00           47.457108           -98.882799          F 
27027                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       262                 70.72               3.70                3.71                7706640.00          46.892895           -96.487619          F 
20043                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       6                   8.37                0.72                0.72                912000.00           39.790672           -95.140569          F 
29227                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       2                   2.22                0.90                0.90                241560.00           40.479456           -94.423288          F 
20071                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   1.36                0                   0                   147840.00           38.480809           -101.806108         F 
20159                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       4                   10.50               0.38                0.38                1144440.00          38.346162           -98.199921          F 
38057                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       4                   9.02                0.44                0.44                982440.00           47.312131           -101.831840         F 
29003                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       19                  19.50               0.97                0.97                2125440.00          39.984922           -94.801630          F 
27019                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       116                 115.72              1.00                1.00                12610680.00         44.820170           -93.800992          F 
19169                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       62                  106.94              0.58                0.58                11654040.00         42.036212           -93.464990          F 
27153                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       107                 27.16               3.94                3.94                2959680.00          46.069962           -94.897853          F 
19153                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       2793                539.76              5.17                5.18                58819236.00         41.686795           -93.577675          F 
38039                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   2.46                0                   0                   267720.00           47.457858           -98.238509          F 
27047                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       34                  33.35               1.02                1.02                3633720.00          43.673856           -93.348844          F 
38103                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1                   4.22                0.24                0.24                460080.00           47.586145           -99.659050          F 
20005                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       11                  17.70               0.62                0.62                1928760.00          39.531857           -95.308700          F 
20145                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   7.06                0                   0                   769680.00           38.181087           -99.236923          F 
38083                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   1.45                0                   0                   157800.00           47.577007           -100.342639         F 
19033                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       8                   46.75               0.17                0.17                5094000.00          43.081776           -93.261224          F 
27171                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       168                 152.38              1.10                1.10                16605240.00         45.172979           -93.962348          F 
19069                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       7                   11.09               0.63                0.63                1208400.00          42.732704           -93.262569          F 
19195                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       2                   8.13                0.25                0.25                885720.00           43.377508           -93.260876          F 
20197                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       26                  7.63                3.41                3.41                831720.00           38.954720           -96.203505          F 
8005                            4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       2172                723.03              3.00                3.01                78790936.00         39.649775           -104.335362         F 
20113                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       8                   31.43               0.25                0.25                3425040.00          38.391849           -97.647699          F 
19039                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       21                  10.35               2.03                2.03                1127400.00          41.028682           -93.784998          F 
29075                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       3                   7.24                0.41                0.41                788520.00           40.210979           -94.409444          F 
38091                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1                   2.08                0.48                0.48                226800.00           47.456115           -97.727287          F 
20127                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   6.19                0                   0                   674400.00           38.688275           -96.651284          F 
19083                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       10                  18.55               0.54                0.54                2021520.00          42.383539           -93.236546          F 
20083                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   1.98                0                   0                   215280.00           38.087801           -99.898299          F 
27139                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       263                 164.09              1.60                1.60                17881552.00         44.649023           -93.533403          F 
30025                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   3.13                0                   0                   341520.00           46.334783           -104.418357         F 
19181                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       69                  56.67               1.22                1.22                6175920.00          41.335595           -93.560076          F 
8069                            4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       246                 393.01              0.63                0.63                42827952.00         40.666716           -105.462578         F 
8073                            4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1                   6.28                0.16                0.16                684120.00           38.987495           -103.513665         F 
27147                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       106                 40.36               2.63                2.63                4397880.00          44.022404           -93.226271          F 
38055                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       4                   10.41               0.38                0.38                1134000.00          47.607667           -101.318242         F 
20177                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       121                 194.77              0.62                0.62                21225024.00         39.041008           -95.755726          F 
38027                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1                   2.52                0.40                0.40                274440.00           47.717015           -98.904323          F 
27131                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       288                 73.75               3.91                3.91                8036640.00          44.354338           -93.296587          F 
38007                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   1.02                0                   0                   111360.00           47.023669           -103.376296         F 
20087                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       15                  20.97               0.72                0.72                2285160.00          39.234794           -95.382892          F 
29021                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       527                 96.20               5.48                5.48                10483680.00         39.658164           -94.801389          F 
20055                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1307                40.16               32.55               32.57               4376040.00          38.043403           -100.738194         F 
8039                            4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       24                  29.43               0.82                0.82                3207480.00          39.286568           -104.135872         F 
20185                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   4.58                0                   0                   498720.00           38.031009           -98.717620          F 
19053                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       1                   8.67                0.12                0.12                944400.00           40.737428           -93.786459          F 
38097                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       20                  8.85                2.26                2.26                964320.00           47.453678           -97.163233          F 
38025                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       3                   4.87                0.62                0.62                530880.00           47.354239           -102.616047         F 
20115                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   13.09               0                   0                   1426080.00          38.358554           -97.098525          F 
30075                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       0                   1.85                0                   0                   201840.00           45.396177           -105.636738         F 
8014                            4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       105                 77.60               1.35                1.35                8455800.00          39.959988           -105.056632         F 
27005                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       31                  37.91               0.82                0.82                4130760.00          46.934794           -95.671581          F 
29081                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       2                   9.20                0.22                0.22                1002240.00          40.355701           -93.992221          F 
27053                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       4765                1393.93             3.42                3.43                151901008.00        45.007615           -93.476949          F 
27009                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       144                 45.03               3.20                3.20                4906680.00          45.698050           -93.995141          F 
27141                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       165                 107.08              1.54                1.54                11668560.00         45.444472           -93.776175          F 
8031                            4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       2787                800.80              3.48                3.48                87265304.00         39.760183           -104.872569         F 
29063                           4                   1e-17               100000000000000000  49171               15700.78            3.13                3.20                1710965752.00       2                   13.82               0.14                0.14                1505640.00          39.892011           -94.404765          F 
